################################################################################################
### CosmicWatch: The Desktop Muon Detector
### Device ID: JesseThaler
### Launch time: 0:00:05 1/1/2019
### Questions? Email Spencer N. Axani (saxani@mit.edu)
### Event Time Date TimeStamp[ms] ADC1 ADC2 SiPM[mV] Temp[C] Pressure[Pa] DeadTime[us] Coincident
################################################################################################
23	0:00:19	1/1/2019 	13575	172.00	8.00	8.62	30.50	101255.41	153468	0	
24	0:00:19	1/1/2019 	13865	131.00	8.00	7.47	30.50	101255.66	4336	0	
25	0:00:20	1/1/2019 	14310	323.00	8.00	11.35	30.50	101255.59	1845	0	
26	0:00:20	1/1/2019 	14777	214.00	8.00	9.60	30.50	101256.10	52386	0	
27	0:00:21	1/1/2019 	15064	735.00	21.00	18.34	30.50	101256.10	1845	0	
28	0:00:21	1/1/2019 	15169	143.00	8.00	7.82	30.50	101256.10	1849	0	
29	0:00:21	1/1/2019 	15743	201.00	8.00	9.32	30.50	101256.17	52386	0	
30	0:00:22	1/1/2019 	16226	116.00	7.00	7.03	30.49	101256.25	1845	0	
31	0:00:22	1/1/2019 	16685	203.00	8.00	9.37	30.49	101256.59	52388	0	
32	0:00:22	1/1/2019 	16755	887.00	102.00	30.33	30.49	101256.59	4310	1	
33	0:00:22	1/1/2019 	16975	708.00	17.00	17.20	30.49	101256.53	1849	0	
34	0:00:23	1/1/2019 	17018	339.00	8.00	11.54	30.49	101256.53	1847	0	
35	0:00:23	1/1/2019 	17214	545.00	8.00	13.22	30.49	101256.53	1846	0	
36	0:00:23	1/1/2019 	17474	714.00	16.00	16.95	30.49	101256.86	1845	0	
37	0:00:23	1/1/2019 	17760	189.00	7.00	9.03	30.49	101256.86	52389	0	
38	0:00:23	1/1/2019 	17792	964.00	274.00	53.18	30.49	101256.86	1848	1	
39	0:00:24	1/1/2019 	18000	78.00	8.00	6.10	30.49	101256.94	4378	0	
40	0:00:24	1/1/2019 	18064	406.00	8.00	12.17	30.49	101256.94	1846	0	
41	0:00:24	1/1/2019 	18331	252.00	8.00	10.33	30.49	101256.94	1845	0	
42	0:00:24	1/1/2019 	18376	301.00	8.00	11.07	30.49	101256.94	1845	0	
43	0:00:25	1/1/2019 	19215	640.00	10.00	14.71	30.48	101256.61	52389	0	
44	0:00:25	1/1/2019 	19299	929.00	150.00	39.28	30.48	101256.61	1849	0	
45	0:00:25	1/1/2019 	19566	489.00	8.00	12.75	30.48	101256.95	52391	0	
46	0:00:25	1/1/2019 	19835	778.00	31.00	20.33	30.48	101256.95	5346	0	
47	0:00:26	1/1/2019 	20428	337.00	8.00	11.52	30.48	101256.69	1847	0	
48	0:00:26	1/1/2019 	20659	157.00	7.00	8.21	30.48	101256.62	52393	0	
49	0:00:26	1/1/2019 	20696	731.00	21.00	18.32	30.48	101256.62	1854	0	
50	0:00:27	1/1/2019 	21193	964.00	293.00	55.95	30.48	101257.30	1852	0	
51	0:00:27	1/1/2019 	21456	174.00	8.00	8.67	30.48	101257.30	1849	0	
52	0:00:28	1/1/2019 	22470	953.00	181.00	43.46	30.47	101257.31	52389	0	
53	0:00:29	1/1/2019 	23236	153.00	8.00	8.10	30.47	101257.76	54925	0	
54	0:00:29	1/1/2019 	23802	168.00	8.00	8.51	30.47	101257.48	52391	0	
55	0:00:29	1/1/2019 	23909	927.00	148.00	38.96	30.47	101257.48	1846	0	
56	0:00:30	1/1/2019 	24681	727.00	20.00	18.07	30.47	101257.56	52392	0	
57	0:00:31	1/1/2019 	25378	955.00	177.00	43.00	30.46	101257.41	1850	0	
58	0:00:31	1/1/2019 	25633	61.00	7.00	5.89	30.46	101257.41	52395	0	
59	0:00:31	1/1/2019 	25905	123.00	8.00	7.24	30.46	101257.57	1847	0	
60	0:00:32	1/1/2019 	26367	193.00	7.00	9.13	30.46	101257.57	1845	0	
61	0:00:32	1/1/2019 	26576	88.00	7.00	6.30	30.46	101257.30	54923	0	
62	0:00:33	1/1/2019 	27685	511.00	8.00	12.92	30.46	101257.41	52392	0	
63	0:00:34	1/1/2019 	28564	438.00	8.00	12.40	30.45	101256.88	52396	0	
64	0:00:34	1/1/2019 	28769	553.00	9.00	13.44	30.45	101256.88	1853	0	
65	0:00:35	1/1/2019 	29197	949.00	164.00	41.35	30.45	101257.02	1853	0	
66	0:00:35	1/1/2019 	29656	64.00	8.00	5.92	30.45	101257.19	52396	0	
67	0:00:36	1/1/2019 	30025	910.00	129.00	35.61	30.45	101257.19	2569	0	
68	0:00:36	1/1/2019 	30087	310.00	8.00	11.19	30.45	101257.19	8937	0	
69	0:00:36	1/1/2019 	30281	161.00	8.00	8.32	30.45	101257.09	1846	0	
70	0:00:36	1/1/2019 	30363	654.00	10.00	14.83	30.45	101257.09	1845	0	
71	0:00:36	1/1/2019 	30731	371.00	8.00	11.87	30.44	101257.20	52394	0	
72	0:00:37	1/1/2019 	31058	88.00	7.00	6.30	30.44	101257.20	1846	0	
73	0:00:37	1/1/2019 	31722	240.00	8.00	10.11	30.44	101257.00	52394	0	
74	0:00:37	1/1/2019 	31960	642.00	9.00	14.47	30.44	101257.00	1846	0	
75	0:00:38	1/1/2019 	32338	65.00	8.00	5.92	30.44	101256.94	4379	0	
76	0:00:38	1/1/2019 	32373	608.00	9.00	14.12	30.44	101256.94	1846	0	
77	0:00:38	1/1/2019 	32558	526.00	9.00	13.15	30.44	101256.94	52394	0	
78	0:00:39	1/1/2019 	33180	878.00	98.00	29.53	30.44	101257.28	1848	0	
79	0:00:40	1/1/2019 	34245	726.00	18.00	17.56	30.43	101256.75	52394	0	
80	0:00:41	1/1/2019 	35160	911.00	129.00	35.61	30.43	101256.25	52394	0	
81	0:00:41	1/1/2019 	35773	94.00	8.00	6.44	30.43	101256.58	52396	0	
82	0:00:41	1/1/2019 	35856	158.00	8.00	8.24	30.43	101256.58	1845	0	
83	0:00:41	1/1/2019 	35867	65.00	8.00	5.92	30.43	101256.58	4311	0	
84	0:00:43	1/1/2019 	37989	318.00	8.00	11.29	30.42	101256.87	102938	0	
85	0:00:46	1/1/2019 	40169	269.00	8.00	10.61	30.41	101256.28	102941	0	
86	0:00:46	1/1/2019 	40603	971.00	407.00	75.38	30.41	101256.28	53116	0	
87	0:00:46	1/1/2019 	40711	108.00	8.00	6.81	30.41	101256.19	1848	0	
88	0:00:47	1/1/2019 	41699	613.00	9.00	14.18	30.41	101256.70	52389	0	
89	0:00:47	1/1/2019 	41926	101.00	8.00	6.62	30.40	101256.63	1848	0	
90	0:00:48	1/1/2019 	42826	256.00	8.00	10.39	30.40	101256.61	54883	0	
91	0:00:49	1/1/2019 	43395	699.00	13.00	15.98	30.40	101256.41	1846	0	
92	0:00:49	1/1/2019 	43814	423.00	8.00	12.30	30.40	101256.41	52395	0	
93	0:00:49	1/1/2019 	43905	74.00	7.00	6.03	30.39	101256.14	1846	0	
94	0:00:50	1/1/2019 	44189	118.00	12.00	7.10	30.39	101256.14	1848	0	
95	0:00:50	1/1/2019 	44451	913.00	131.00	35.99	30.39	101256.14	1848	0	
96	0:00:51	1/1/2019 	45402	743.00	23.00	18.82	30.39	101256.25	52394	0	
97	0:00:51	1/1/2019 	45498	822.00	66.00	24.28	30.39	101256.59	4314	0	
98	0:00:51	1/1/2019 	45567	116.00	8.00	7.03	30.39	101256.59	52393	0	
99	0:00:51	1/1/2019 	45636	626.00	9.00	14.33	30.39	101256.59	1845	0	
100	0:00:52	1/1/2019 	46209	755.00	25.00	19.26	30.39	101256.48	1848	0	
101	0:00:52	1/1/2019 	46221	684.00	12.00	15.61	30.39	101256.48	1849	0	
102	0:00:52	1/1/2019 	46797	148.00	8.00	7.96	30.39	101256.22	52392	0	
103	0:00:52	1/1/2019 	46883	198.00	8.00	9.25	30.39	101256.22	1845	0	
104	0:00:52	1/1/2019 	46946	645.00	10.00	14.76	30.39	101256.22	4310	0	
105	0:00:53	1/1/2019 	47407	97.00	7.00	6.51	30.38	101255.82	1849	0	
106	0:00:53	1/1/2019 	47470	945.00	155.00	40.06	30.38	101255.82	1848	0	
107	0:00:53	1/1/2019 	47914	65.00	8.00	5.92	30.38	101255.99	52394	0	
108	0:00:54	1/1/2019 	48021	823.00	52.00	22.74	30.38	101255.99	1846	0	
109	0:00:54	1/1/2019 	48566	118.00	8.00	7.09	30.38	101255.72	52393	0	
110	0:00:56	1/1/2019 	50222	662.00	11.00	15.18	30.38	101256.41	52392	0	
111	0:00:56	1/1/2019 	50323	187.00	8.00	8.99	30.37	101255.97	5283	0	
112	0:00:57	1/1/2019 	51769	143.00	10.00	7.83	30.37	101256.08	102936	0	
113	0:00:58	1/1/2019 	52307	963.00	302.00	57.39	30.37	101256.19	1848	0	
114	0:00:58	1/1/2019 	52973	544.00	9.00	13.34	30.37	101256.59	52396	0	
115	0:00:59	1/1/2019 	53249	531.00	8.00	13.09	30.37	101256.59	1848	0	
116	0:00:59	1/1/2019 	53406	899.00	109.00	31.72	30.37	101256.94	1847	0	
117	0:00:59	1/1/2019 	53409	230.00	8.00	9.93	30.37	101256.94	1848	0	
118	0:01:00	1/1/2019 	54010	957.00	191.00	44.54	30.36	101256.70	52389	0	
119	0:01:00	1/1/2019 	54100	105.00	7.00	6.72	30.36	101256.70	4381	0	
120	0:01:00	1/1/2019 	54181	610.00	9.00	14.15	30.36	101256.70	1848	0	
121	0:01:01	1/1/2019 	55209	640.00	10.00	14.71	30.36	101256.17	52393	0	
122	0:01:01	1/1/2019 	55593	86.00	7.00	6.26	30.36	101256.52	52395	0	
123	0:01:01	1/1/2019 	55860	89.00	8.00	6.32	30.36	101256.52	1847	0	
124	0:01:02	1/1/2019 	56208	65.00	7.00	5.92	30.36	101256.28	1845	0	
125	0:01:02	1/1/2019 	56250	136.00	8.00	7.62	30.36	101256.28	1848	0	
126	0:01:02	1/1/2019 	56416	828.00	65.00	24.17	30.36	101256.28	4332	0	
127	0:01:02	1/1/2019 	56615	68.00	7.00	5.95	30.36	101256.45	52393	0	
128	0:01:02	1/1/2019 	56636	657.00	10.00	14.85	30.36	101256.45	1848	0	
129	0:01:02	1/1/2019 	56968	75.00	8.00	6.05	30.36	101256.45	1848	0	
130	0:01:03	1/1/2019 	57060	447.00	8.00	12.46	30.36	101256.45	1845	0	
131	0:01:03	1/1/2019 	57242	129.00	7.00	7.41	30.35	101256.19	1846	0	
132	0:01:03	1/1/2019 	57379	542.00	8.00	13.19	30.35	101256.19	1848	0	
133	0:01:03	1/1/2019 	57579	791.00	38.00	21.25	30.35	101256.19	54920	0	
134	0:01:03	1/1/2019 	57893	531.00	8.00	13.09	30.35	101256.09	1849	0	
135	0:01:04	1/1/2019 	58304	635.00	10.00	14.66	30.35	101256.42	1846	0	
136	0:01:04	1/1/2019 	58578	906.00	120.00	33.89	30.35	101256.42	52397	0	
137	0:01:04	1/1/2019 	58741	158.00	8.00	8.24	30.35	101256.19	1848	0	
138	0:01:05	1/1/2019 	59656	157.00	7.00	8.21	30.35	101256.36	52393	0	
139	0:01:06	1/1/2019 	60002	100.00	8.00	6.59	30.35	101256.09	2573	0	
140	0:01:06	1/1/2019 	60068	956.00	171.00	42.27	30.35	101256.09	4337	0	
141	0:01:06	1/1/2019 	60142	101.00	8.00	6.62	30.35	101256.09	1848	0	
142	0:01:06	1/1/2019 	60257	594.00	8.00	13.77	30.35	101256.09	1846	0	
143	0:01:06	1/1/2019 	60282	442.00	8.00	12.43	30.35	101256.44	1845	0	
144	0:01:06	1/1/2019 	60631	932.00	149.00	39.13	30.35	101256.44	52390	0	
145	0:01:06	1/1/2019 	60996	710.00	16.00	16.94	30.34	101256.34	1849	0	
146	0:01:07	1/1/2019 	61035	141.00	8.00	7.76	30.34	101256.34	1847	0	
147	0:01:07	1/1/2019 	61649	72.00	8.00	6.00	30.34	101256.68	54856	0	
148	0:01:07	1/1/2019 	61926	75.00	8.00	6.05	30.34	101256.65	1845	0	
149	0:01:08	1/1/2019 	62170	787.00	40.00	21.46	30.34	101256.65	1846	0	
150	0:01:09	1/1/2019 	63376	404.00	6.00	12.01	30.34	101256.89	52394	0	
151	0:01:10	1/1/2019 	64172	220.00	8.00	9.73	30.34	101256.62	52397	0	
152	0:01:11	1/1/2019 	65141	533.00	8.00	13.11	30.33	101256.12	52399	0	
153	0:01:11	1/1/2019 	65592	251.00	8.00	10.31	30.33	101256.46	52397	0	
154	0:01:11	1/1/2019 	65957	254.00	9.00	10.38	30.33	101256.46	1845	0	
155	0:01:11	1/1/2019 	65965	90.00	7.00	6.34	30.33	101256.46	4315	0	
156	0:01:12	1/1/2019 	66587	959.00	251.00	50.36	30.33	101256.23	52394	0	
157	0:01:12	1/1/2019 	66896	175.00	7.00	8.69	30.33	101256.41	1848	0	
158	0:01:13	1/1/2019 	67068	122.00	8.00	7.21	30.33	101256.41	1847	0	
159	0:01:13	1/1/2019 	67085	683.00	12.00	15.61	30.33	101256.41	1846	0	
160	0:01:13	1/1/2019 	67451	909.00	115.00	32.93	30.33	101255.96	1848	1	
161	0:01:13	1/1/2019 	67563	552.00	8.00	13.30	30.33	101255.96	52391	0	
162	0:01:15	1/1/2019 	69620	60.00	8.00	5.89	30.32	101256.03	105401	0	
163	0:01:15	1/1/2019 	69671	161.00	8.00	8.32	30.32	101256.03	2571	0	
164	0:01:15	1/1/2019 	69971	748.00	24.00	19.04	30.32	101255.80	1847	0	
165	0:01:17	1/1/2019 	71229	99.00	7.00	6.57	30.32	101255.53	52391	0	
166	0:01:17	1/1/2019 	71859	519.00	8.00	12.98	30.32	101255.70	52392	0	
167	0:01:18	1/1/2019 	72279	455.00	8.00	12.52	30.32	101255.30	1847	0	
168	0:01:18	1/1/2019 	72696	952.00	165.00	41.49	30.32	101255.47	52392	0	
169	0:01:18	1/1/2019 	72827	971.00	471.00	83.40	30.32	101255.47	4338	1	
170	0:01:19	1/1/2019 	73650	680.00	12.00	15.59	30.31	101255.41	52392	0	
171	0:01:19	1/1/2019 	73948	967.00	288.00	55.18	30.31	101255.41	1849	0	
172	0:01:20	1/1/2019 	74606	258.00	10.00	10.47	30.31	101255.48	52392	0	
173	0:01:20	1/1/2019 	74712	824.00	54.00	22.94	30.31	101255.48	1850	0	
174	0:01:20	1/1/2019 	74919	73.00	7.00	6.02	30.31	101255.48	1848	0	
175	0:01:21	1/1/2019 	75183	757.00	25.00	19.27	30.31	101255.22	1847	0	
176	0:01:21	1/1/2019 	75660	238.00	8.00	10.08	30.31	101255.55	54859	0	
177	0:01:21	1/1/2019 	75892	945.00	155.00	40.06	30.31	101255.55	1847	0	
178	0:01:22	1/1/2019 	76194	585.00	9.00	13.83	30.31	101255.49	1848	0	
179	0:01:22	1/1/2019 	76349	695.00	13.00	15.97	30.31	101255.49	1848	0	
180	0:01:22	1/1/2019 	76364	60.00	8.00	5.89	30.31	101255.49	1848	0	
181	0:01:22	1/1/2019 	76416	64.00	8.00	5.92	30.31	101255.49	1845	0	
182	0:01:22	1/1/2019 	76639	60.00	7.00	5.89	30.31	101255.49	52389	0	
183	0:01:22	1/1/2019 	76996	112.00	7.00	6.92	30.31	101255.83	4313	0	
184	0:01:23	1/1/2019 	77095	451.00	8.00	12.49	30.31	101255.83	1847	0	
185	0:01:23	1/1/2019 	77255	967.00	246.00	49.82	30.30	101255.73	1847	0	
186	0:01:23	1/1/2019 	77789	388.00	8.00	12.02	30.30	101255.91	52392	0	
187	0:01:23	1/1/2019 	77899	837.00	73.00	25.24	30.30	101255.91	1845	0	
188	0:01:24	1/1/2019 	78090	964.00	374.00	70.13	30.30	101255.91	1849	0	
189	0:01:24	1/1/2019 	78117	292.00	8.00	10.95	30.30	101255.91	1849	0	
190	0:01:24	1/1/2019 	78218	69.00	7.00	5.96	30.30	101255.91	4312	0	
191	0:01:24	1/1/2019 	78584	442.00	8.00	12.43	30.30	101256.25	52392	0	
192	0:01:26	1/1/2019 	80283	181.00	7.00	8.84	30.30	101256.08	52390	0	
193	0:01:26	1/1/2019 	80875	474.00	8.00	12.64	30.30	101256.25	53119	0	
194	0:01:26	1/1/2019 	80983	99.00	7.00	6.57	30.30	101256.42	1845	0	
195	0:01:27	1/1/2019 	81419	775.00	33.00	20.60	30.30	101256.42	1848	0	
196	0:01:27	1/1/2019 	81690	884.00	97.00	29.37	30.30	101255.98	52393	0	
197	0:01:27	1/1/2019 	81799	702.00	14.00	16.31	30.30	101255.98	1849	0	
198	0:01:28	1/1/2019 	82197	254.00	8.00	10.36	30.30	101255.81	8915	0	
199	0:01:28	1/1/2019 	82349	145.00	8.00	7.87	30.30	101255.81	1846	0	
200	0:01:28	1/1/2019 	82859	104.00	7.00	6.70	30.30	101255.98	52388	0	
201	0:01:29	1/1/2019 	83009	420.00	8.00	12.27	30.30	101255.98	1847	0	
202	0:01:29	1/1/2019 	83033	254.00	8.00	10.36	30.30	101255.98	1846	0	
203	0:01:29	1/1/2019 	83177	146.00	8.00	7.90	30.30	101255.58	1846	0	
204	0:01:29	1/1/2019 	83320	536.00	8.00	13.14	30.30	101255.58	1845	0	
205	0:01:29	1/1/2019 	83776	628.00	9.00	14.35	30.30	101255.75	54855	0	
206	0:01:30	1/1/2019 	84424	92.00	7.00	6.39	30.30	101255.92	1848	0	
207	0:01:30	1/1/2019 	84783	899.00	116.00	33.09	30.30	101256.27	52394	0	
208	0:01:31	1/1/2019 	85584	258.00	8.00	10.43	30.29	101255.83	52392	0	
209	0:01:31	1/1/2019 	85710	344.00	9.00	11.64	30.29	101256.16	1848	0	
210	0:01:31	1/1/2019 	85770	368.00	8.00	11.84	30.29	101256.16	1848	0	
211	0:01:32	1/1/2019 	86715	964.00	346.00	65.15	30.29	101256.51	52391	0	
212	0:01:33	1/1/2019 	87309	606.00	9.00	14.10	30.29	101256.75	4338	0	
213	0:01:33	1/1/2019 	87323	958.00	170.00	42.15	30.29	101256.75	1850	0	
214	0:01:33	1/1/2019 	87607	781.00	34.00	20.75	30.29	101256.75	52393	1	
215	0:01:34	1/1/2019 	88481	228.00	8.00	9.89	30.29	101257.05	1848	0	
216	0:01:35	1/1/2019 	89467	798.00	55.00	22.98	30.29	101256.95	52391	0	
217	0:01:35	1/1/2019 	89698	290.00	8.00	10.92	30.29	101256.95	52395	0	
218	0:01:36	1/1/2019 	90090	740.00	24.00	19.00	30.29	101257.30	2571	0	
219	0:01:36	1/1/2019 	90155	831.00	66.00	24.30	30.29	101257.30	4338	1	
220	0:01:36	1/1/2019 	90278	623.00	9.00	14.30	30.29	101257.30	1848	0	
221	0:01:36	1/1/2019 	90466	789.00	40.00	21.46	30.28	101257.03	1849	0	
222	0:01:37	1/1/2019 	91460	620.00	9.00	14.26	30.28	101257.20	52392	0	
223	0:01:37	1/1/2019 	91672	215.00	8.00	9.63	30.28	101257.38	52396	0	
224	0:01:37	1/1/2019 	91702	723.00	19.00	17.80	30.28	101257.38	1852	1	
225	0:01:37	1/1/2019 	91839	295.00	8.00	10.99	30.28	101257.38	1856	0	
226	0:01:37	1/1/2019 	91982	76.00	8.00	6.07	30.28	101257.38	4319	0	
227	0:01:38	1/1/2019 	92126	830.00	73.00	25.22	30.28	101257.31	1851	0	
228	0:01:38	1/1/2019 	92451	105.00	8.00	6.73	30.28	101257.31	1850	0	
229	0:01:38	1/1/2019 	92923	813.00	54.00	22.92	30.28	101257.31	52391	0	
230	0:01:38	1/1/2019 	92983	804.00	50.00	22.50	30.28	101257.31	1847	0	
231	0:01:39	1/1/2019 	93492	893.00	109.00	31.70	30.28	101257.48	1849	0	
232	0:01:39	1/1/2019 	93570	615.00	9.00	14.21	30.28	101257.48	52390	0	
233	0:01:40	1/1/2019 	94200	880.00	98.00	29.54	30.28	101257.05	4314	0	
234	0:01:40	1/1/2019 	94700	665.00	11.00	15.20	30.28	101257.05	52392	0	
235	0:01:41	1/1/2019 	95155	520.00	8.00	12.99	30.28	101257.05	1847	0	
236	0:01:41	1/1/2019 	95262	71.00	8.00	5.99	30.28	101257.05	1846	0	
237	0:01:41	1/1/2019 	95636	82.00	7.00	6.17	30.28	101257.05	52390	0	
238	0:01:42	1/1/2019 	96834	970.00	601.00	105.12	30.28	101256.98	52391	1	
239	0:01:42	1/1/2019 	96917	81.00	7.00	6.15	30.28	101256.98	1850	0	
240	0:01:42	1/1/2019 	96952	951.00	163.00	41.22	30.28	101256.98	1849	0	
241	0:01:43	1/1/2019 	97412	518.00	8.00	12.97	30.28	101256.98	4314	0	
242	0:01:43	1/1/2019 	97553	419.00	8.00	12.27	30.28	101256.98	52388	0	
243	0:01:43	1/1/2019 	97619	743.00	23.00	18.82	30.28	101256.98	1846	0	
244	0:01:43	1/1/2019 	97829	191.00	7.00	9.08	30.28	101256.98	1848	0	
245	0:01:44	1/1/2019 	98038	908.00	125.00	34.85	30.27	101256.88	1848	0	
246	0:01:44	1/1/2019 	98130	551.00	9.00	13.41	30.27	101256.88	1849	0	
247	0:01:45	1/1/2019 	99046	230.00	8.00	9.93	30.27	101257.39	52391	0	
248	0:01:45	1/1/2019 	99368	900.00	116.00	33.09	30.27	101257.39	4376	1	
249	0:01:45	1/1/2019 	99437	898.00	115.00	32.89	30.27	101257.39	1849	1	
250	0:01:45	1/1/2019 	99630	73.00	2.00	6.01	30.27	101257.56	52394	0	
251	0:01:46	1/1/2019 	100116	964.00	295.00	56.26	30.27	101257.30	2571	0	
252	0:01:46	1/1/2019 	100806	629.00	9.00	14.36	30.27	101257.63	52393	0	
253	0:01:46	1/1/2019 	100875	163.00	7.00	8.37	30.27	101257.63	1848	0	
254	0:01:47	1/1/2019 	101139	149.00	8.00	7.99	30.27	101257.80	1847	0	
255	0:01:47	1/1/2019 	101489	352.00	8.00	11.68	30.27	101257.80	4402	0	
256	0:01:48	1/1/2019 	102179	781.00	38.00	21.22	30.27	101257.57	52391	0	
257	0:01:49	1/1/2019 	103990	75.00	8.00	6.05	30.27	101257.47	102941	0	
258	0:01:50	1/1/2019 	103999	183.00	7.00	8.89	30.27	101257.47	1846	0	
259	0:01:50	1/1/2019 	104295	969.00	338.00	63.70	30.27	101257.47	1849	0	
260	0:01:50	1/1/2019 	104697	766.00	28.00	19.83	30.27	101257.47	52392	0	
261	0:01:50	1/1/2019 	104769	196.00	8.00	9.21	30.27	101257.30	1848	0	
262	0:01:50	1/1/2019 	104991	841.00	75.00	25.53	30.27	101257.30	4375	0	
263	0:01:51	1/1/2019 	105004	624.00	9.00	14.31	30.27	101257.30	1848	0	
264	0:01:52	1/1/2019 	106324	690.00	13.00	15.95	30.26	101256.73	52395	0	
265	0:01:52	1/1/2019 	106444	565.00	8.00	13.44	30.26	101256.90	1849	0	
266	0:01:53	1/1/2019 	107321	667.00	11.00	15.21	30.26	101256.90	52393	0	
267	0:01:53	1/1/2019 	107367	893.00	105.00	30.93	30.26	101256.90	1850	0	
268	0:01:53	1/1/2019 	107409	909.00	124.00	34.66	30.26	101256.90	1848	1	
269	0:01:53	1/1/2019 	107964	798.00	46.00	22.10	30.26	101256.67	59497	0	
270	0:01:54	1/1/2019 	108044	546.00	8.00	13.23	30.26	101256.67	1848	0	
271	0:01:54	1/1/2019 	108323	816.00	53.00	22.83	30.26	101256.67	1847	0	
272	0:01:54	1/1/2019 	108752	911.00	128.00	35.43	30.26	101256.67	52393	0	
273	0:01:55	1/1/2019 	109043	89.00	8.00	6.32	30.26	101256.84	1847	0	
274	0:01:55	1/1/2019 	109197	808.00	59.00	23.43	30.26	101256.84	1846	0	
275	0:01:55	1/1/2019 	109614	614.00	9.00	14.20	30.26	101256.67	52395	0	
276	0:01:56	1/1/2019 	110225	421.00	8.00	12.28	30.26	101256.67	5372	0	
277	0:01:56	1/1/2019 	110963	121.00	8.00	7.18	30.26	101256.40	52392	0	
278	0:01:57	1/1/2019 	111056	713.00	17.00	17.23	30.26	101256.40	1847	0	
279	0:01:57	1/1/2019 	111059	66.00	7.00	5.93	30.26	101256.40	1849	0	
280	0:01:57	1/1/2019 	111375	664.00	11.00	15.19	30.26	101256.56	1847	0	
281	0:01:58	1/1/2019 	112031	900.00	117.00	33.29	30.26	101256.56	52394	1	
282	0:01:58	1/1/2019 	112584	188.00	8.00	9.02	30.26	101256.73	52392	0	
283	0:01:58	1/1/2019 	112860	630.00	9.00	14.37	30.26	101256.30	4376	0	
284	0:01:59	1/1/2019 	113020	525.00	8.00	13.03	30.26	101256.30	1848	0	
285	0:01:59	1/1/2019 	113300	837.00	79.00	26.12	30.26	101256.13	1847	0	
286	0:01:59	1/1/2019 	113767	707.00	15.00	16.63	30.26	101256.30	52394	0	
287	0:02:00	1/1/2019 	114494	267.00	8.00	10.57	30.26	101256.30	1848	0	
288	0:02:00	1/1/2019 	114554	469.00	8.00	12.61	30.26	101256.30	52390	0	
289	0:02:00	1/1/2019 	114672	780.00	34.00	20.75	30.26	101256.30	1846	0	
290	0:02:00	1/1/2019 	114809	437.00	8.00	12.39	30.25	101255.90	4402	0	
291	0:02:01	1/1/2019 	115059	569.00	8.00	13.48	30.25	101255.90	1845	0	
292	0:02:01	1/1/2019 	115202	89.00	7.00	6.32	30.25	101255.90	1848	0	
293	0:02:01	1/1/2019 	115395	748.00	25.00	19.24	30.25	101256.06	1848	0	
294	0:02:01	1/1/2019 	115675	153.00	8.00	8.10	30.25	101256.06	52393	0	
295	0:02:02	1/1/2019 	116329	257.00	8.00	10.41	30.25	101256.23	1847	0	
296	0:02:02	1/1/2019 	116691	93.00	7.00	6.42	30.25	101256.41	52393	0	
297	0:02:02	1/1/2019 	116735	345.00	8.00	11.61	30.25	101256.41	4400	0	
